#ID,,Make,Model,Bodywork,Operator,Chassis ID,Reg Date,Notes,Depot,Svc,Batch,Gearbox model,EDS model,Chair model,Door model,Air Con model
5301,L,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5302,J,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5303,G,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5304,D,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5305,B,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5306,Z,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5307,X,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5308,T,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5309,R,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5310,K,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5311,H,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5312,E,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5313,C,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5314,A,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5315,Y,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5316,U,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5317,S,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5318,P,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5319,L,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5320,G,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5321,D,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5322,B,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5323,Z,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5324,X,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5325,T,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5326,R,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5327,M,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5328,K,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5329,H,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5330,C,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5331,A,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5332,Y,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5333,U,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5334,S,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5335,P,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5336,L,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5337,J,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5338,G,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5339,D,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5340,Z,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5341,X,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5342,T,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5343,R,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5344,M,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5345,K,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5346,H,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5347,E,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5348,C,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5349,A,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5350,U,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5351,S,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5352,P,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5353,L,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5354,J,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5355,G,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5356,D,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5357,B,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5358,Z,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5359,X,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5360,R,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5361,M,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5362,K,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5363,H,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5364,E,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5365,C,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5366,A,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5367,Y,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5368,U,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5369,S,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5370,L,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5371,J,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5372,G,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5373,D,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5374,B,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5375,Z,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5376,X,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5377,T,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5378,R,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5379,M,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5380,H,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5381,E,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5382,C,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5383,A,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5384,Y,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5385,U,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5386,S,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5387,P,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5388,L,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5389,J,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5390,D,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5391,B,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5392,Z,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5393,X,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5394,T,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5395,R,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5396,M,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5397,K,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5398,H,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5399,E,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5400,J,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5401,G,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5402,D,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5403,B,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5404,Z,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5405,X,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5406,T,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5407,R,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5408,M,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5409,K,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5410,E,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5411,C,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5412,A,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5413,Y,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5414,U,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5415,S,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5416,P,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5417,L,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5418,J,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5419,G,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5420,B,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5421,Z,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5422,X,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5423,T,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5424,R,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5425,M,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5426,K,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5427,H,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5428,E,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5429,C,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5430,Y,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5431,U,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5432,S,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5433,P,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5434,L,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P928HA181169,09Mar2034,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5435,J,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
5436,G,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,,,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Volgelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488
