#ID,,Make,Model,Bodywork,Operator,Chassis ID,Reg Date,Notes,Depot,Svc,Batch,Gearbox model,EDS model,Chair model,Door model,Air Con model
1880,X,Volvo,B10M MK II,Walter Alexander PS,SBS Transit,,,,,,NAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,NAC
1881,T,Volvo,B10M MK II,Duple Metsec,SBS Transit,,,,,,CAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,Webasto
1882,R,Volvo,B10M MK II,Duple Metsec,SBS Transit,,,,,,CAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,CoolAir
1883,M,Volvo,B10M MK II,Duple Metsec,SBS Transit,,,,,,NAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,NAC
1884,K,Volvo,B10M MK II,Duple Metsec,SBS Transit,,,,,,CAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,Webasto
1885,H,Volvo,B10M MK II,Duple Metsec,SBS Transit,,,,,,CAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,Webasto
1886,E,Volvo,B10M MK II,Duple Metsec,SBS Transit,,,,,,CAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,Webasto
1887,C,Volvo,B10M MK II,Duple Metsec,SBS Transit,,,,,,CAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,CoolAir
1888,A,Volvo,B10M MK II,Duple Metsec,SBS Transit,,,,,,CAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,Carrier Sütrak AC 350
1889,Y,Volvo,B10M MK II,Duple Metsec,SBS Transit,,,,,,CAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,Webasto
1890,S,Volvo,B10M MK II,Duple Metsec,SBS Transit,,,,,,CAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,Webasto
1891,P,Volvo,B10M MK II,Walter Alexander PS,SBS Transit,,,,,,NAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,NAC
1892,L,Volvo,B10M MK II,Walter Alexander PS,SBS Transit,,,,,,NAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,NAC
1893,J,Volvo,B10M MK II,Walter Alexander PS,SBS Transit,,,,,,NAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,NAC
1894,G,Volvo,B10M MK II,Walter Alexander PS,SBS Transit,,,,,,NAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,NAC
1895,D,Volvo,B10M MK II,Walter Alexander PS,SBS Transit,,,,,,NAC,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Overton,NAC
1896,B,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Oct2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1897,Z,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Oct2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1898,X,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Oct2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1899,T,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Oct2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1900,Y,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Oct2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1901,U,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Oct2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1902,S,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Oct2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1903,P,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Oct2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1904,L,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Oct2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1905,J,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Oct2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1906,G,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Oct2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1907,D,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Oct2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1908,B,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Oct2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1909,Z,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Oct2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1910,T,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1911,R,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,07Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1912,M,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,07Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1913,K,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,07Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1914,H,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,07Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1915,E,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,07Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1916,C,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,07Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1917,A,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,07Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1918,Y,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,07Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1919,U,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,07Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1920,P,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,07Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1921,L,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1922,J,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,13Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1923,G,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,13Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1924,D,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,13Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1925,B,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,13Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1926,Z,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,13Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1927,X,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,13Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1928,T,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,13Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1929,R,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1930,K,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,19Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1931,H,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,19Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1932,E,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1933,C,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,23Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1934,A,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,23Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1935,Y,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,23Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1936,U,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,23Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1937,S,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,23Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1938,P,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,23Nov2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1939,L,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,12Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1940,G,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,12Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1941,D,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,12Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1942,B,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,12Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1943,Z,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,12Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1944,X,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,12Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1945,T,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,12Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1946,R,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,12Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1947,M,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,12Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1948,K,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,12Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1949,H,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,12Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1950,C,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1951,A,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1952,Y,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1953,U,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1954,S,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1955,P,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1956,L,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1957,J,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1958,G,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1959,D,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1960,Z,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1961,X,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1962,T,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,25Dec2014,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1963,R,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,10Jan2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1964,M,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,10Jan2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1965,K,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,10Jan2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1966,H,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,10Jan2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1967,E,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,10Jan2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1968,C,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,10Jan2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1969,A,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,10Jan2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1970,U,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,10Jan2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1971,S,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,10Jan2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1972,P,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,10Jan2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1973,L,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,10Jan2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1974,J,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,10Jan2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1975,G,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,26Jan2016,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1976,D,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,26Jan2016,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1977,B,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,26Jan2016,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1978,Z,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,26Jan2016,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1979,X,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,26Jan2016,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1980,R,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,26Jan2016,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1981,M,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,26Jan2016,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1982,K,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,26Jan2016,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1983,H,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,26Jan2016,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1984,E,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,26Jan2016,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1985,C,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,14Feb2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1986,A,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1987,Y,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,14Feb2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1988,U,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,14Feb2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1989,S,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,14Feb2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1990,L,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,14Feb2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1991,J,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,14Feb2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1992,G,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,14Feb2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1993,D,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,14Feb2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1994,B,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,14Feb2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1995,Z,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,14Feb2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1996,X,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,11Mar2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1997,T,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,11Mar2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1998,R,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,11Mar2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
1999,M,Volvo,B10M MK IV,Walter Alexander Strider,SBS Transit,,11Mar2015,,,,1,ZF Ecomat I 4HP 500,NA; Desto,Unknown,Deans,Sütrak AC 35
2000,M,Mercedes Benz,Citaro,EvoBus,SBS Transit,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
2001,K,Mercedes Benz,Citaro,EvoBus,SBS Transit,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
2002,H,Mercedes Benz,Citaro,EvoBus,SBS Transit,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
2003,E,Mercedes Benz,Citaro,EvoBus,SBS Transit,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
2004,C,Mercedes Benz,Citaro,EvoBus,SBS Transit,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
2005,A,,,,,,,,,,,,,,,
2006,Y,,,,,,,,,,,,,,,
2007,U,,,,,,,,,,,,,,,
2008,S,,,,,,,,,,,,,,,
2009,P,,,,,,,,,,,,,,,
2010,J,,,,,,,,,,,,,,,
2011,G,,,,,,,,,,,,,,,
2012,D,,,,,,,,,,,,,,,
2013,B,,,,,,,,,,,,,,,
2014,Z,,,,,,,,,,,,,,,
2015,X,,,,,,,,,,,,,,,
2016,T,,,,,,,,,,,,,,,
2017,R,,,,,,,,,,,,,,,
2018,M,,,,,,,,,,,,,,,
2019,K,,,,,,,,,,,,,,,
2020,E,,,,,,,,,,,,,,,
2021,C,,,,,,,,,,,,,,,
2022,A,,,,,,,,,,,,,,,
2023,Y,,,,,,,,,,,,,,,
2024,U,,,,,,,,,,,,,,,
2025,S,,,,,,,,,,,,,,,
2026,P,,,,,,,,,,,,,,,
2027,L,,,,,,,,,,,,,,,
2028,J,,,,,,,,,,,,,,,
2029,G,,,,,,,,,,,,,,,
2030,B,,,,,,,,,,,,,,,
2031,Z,,,,,,,,,,,,,,,
2032,X,,,,,,,,,,,,,,,
2033,T,,,,,,,,,,,,,,,
2034,R,,,,,,,,,,,,,,,
2035,M,,,,,,,,,,,,,,,
2036,K,,,,,,,,,,,,,,,
2037,H,,,,,,,,,,,,,,,
2038,E,,,,,,,,,,,,,,,
2039,C,,,,,,,,,,,,,,,
2040,Y,,,,,,,,,,,,,,,
2041,U,,,,,,,,,,,,,,,
2042,S,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2043,P,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2044,L,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2045,J,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2046,G,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2047,D,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2048,B,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2049,Z,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2050,T,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2051,R,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2052,M,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2053,K,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2054,H,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2055,E,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2056,C,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2057,A,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2058,Y,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2059,U,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2060,P,,,,,,,,,,,,,,,
2061,L,,,,,,,,,,,,,,,
2062,J,,,,,,,,,,,,,,,
2063,G,,,,,,,,,,,,,,,
2064,D,,,,,,,,,,,,,,,
2065,B,,,,,,,,,,,,,,,
2066,Z,,,,,,,,,,,,,,,
2067,X,,,,,,,,,,,,,,,
2068,T,,,,,,,,,,,,,,,
2069,R,,,,,,,,,,,,,,,
2070,K,,,,,,,,,,,,,,,
2071,H,,,,,,,,,,,,,,,
2072,E,,,,,,,,,,,,,,,
2073,C,,,,,,,,,,,,,,,
2074,A,,,,,,,,,,,,,,,
2075,Y,,,,,,,,,,,,,,,
2076,U,,,,,,,,,,,,,,,
2077,S,,,,,,,,,,,,,,,
2078,P,,,,,,,,,,,,,,,
2079,L,,,,,,,,,,,,,,,
2080,G,,,,,,,,,,,,,,,
2081,D,,,,,,,,,,,,,,,
2082,B,,,,,,,,,,,,,,,
2083,Z,,,,,,,,,,,,,,,
2084,X,,,,,,,,,,,,,,,
2085,T,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2086,R,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2087,M,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2088,K,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2089,H,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
2090,C,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
